ID_subjsess,ID_subj,ID_sess,ID_sex,ID_agegroup,ID_bdate,ID_tdate,ID_race,ID_ethnicity,ID_weight1,ID_weight2,ID_height1,ID_height2,ID_rightleg1,ID_rightleg2,ID_leftleg1,ID_leftleg2,ID_locomotor,onset,offset,task_ordinal,task_task,computervision_ordinal,computervision_videopreset,usedata_ordinal,usedata_playdata,object1_ordinal,object1_obj,object1_action_state_ordinal,object1_action_state_obj,object1_action_state_action,object1_action_state_noise,object1_action_state_detach,object1_action_state_reattach,object1_action_state_takeout,object1_action_state_putin,object1_action_state_popup,object1_action_state_hidden,object1_action_state_open,object1_action_state_close,object2_ordinal,object2_obj,object2_action_state_ordinal,object2_action_state_obj,object2_action_state_action,object2_action_state_noise,object2_action_state_detach,object2_action_state_reattach,object2_action_state_takeout,object2_action_state_putin,object2_action_state_popup,object2_action_state_hidden,object2_action_state_open,object2_action_state_close
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1452957,1456662,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1456662,1456663,2,r,2,r,2,r,17,p,126,p,d,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1456663,1461524,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1461524,1461525,2,r,2,r,2,r,17,p,127,p,t,y,,,,,,,,y,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1461525,1464448,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1464448,1464449,2,r,2,r,2,r,17,p,128,p,t,y,,,,,,,y,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1464449,1468766,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1468766,1468767,2,r,2,r,2,r,17,p,129,p,t,y,,,,,,,,y,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1468767,1469888,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1469888,1469889,2,r,2,r,2,r,17,p,130,p,t,y,,,,,,,y,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1469889,1471520,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1471520,1471521,2,r,2,r,2,r,17,p,131,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1471521,1471894,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1471894,1471895,2,r,2,r,2,r,17,p,132,p,i,,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1471895,1475056,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1475056,1475057,2,r,2,r,2,r,17,p,133,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1475057,1475396,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1475396,1475397,2,r,2,r,2,r,17,p,134,p,i,,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1475397,1477810,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1477810,1477811,2,r,2,r,2,r,17,p,135,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1477811,1480394,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1480394,1480395,2,r,2,r,2,r,17,p,136,p,i,,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1480395,1482740,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1482740,1482741,2,r,2,r,2,r,17,p,137,p,p,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1482741,1483896,2,r,2,r,2,r,17,p,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1483896,1483897,2,r,2,r,2,r,17,p,138,p,i,,,,,y,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1483897,1486888,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1486888,1675554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,1675554,2059516,3,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,2059516,2079848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,2079848,2256818,4,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,2256818,2461090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15_10,15,10,m,17,08/28/21,02/02/23,w,n,10.25,10.27,77.8,76.8,34,.,34.2,.,w,2461090,2607834,5,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,176392,784550,1,p,1,p,1,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,784550,869550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,869550,893588,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,893588,893589,2,r,2,r,2,r,1,rb,1,rb,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,893589,893590,2,r,2,r,2,r,1,rb,2,rb,c,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,893590,912357,2,r,2,r,2,r,1,rb,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,912357,917626,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,917626,917627,2,r,2,r,2,r,2,rb,3,rb,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,917627,917628,2,r,2,r,2,r,2,rb,4,rb,c,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,917628,935376,2,r,2,r,2,r,2,rb,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,935376,939284,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,939284,939285,2,r,2,r,2,r,3,bu,5,bu,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,939285,946662,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,946662,946663,2,r,2,r,2,r,3,bu,6,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,946663,946664,2,r,2,r,2,r,3,bu,7,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,946664,947206,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,947206,947207,2,r,2,r,2,r,3,bu,8,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,947207,952646,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,952646,952647,2,r,2,r,2,r,3,bu,9,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,952647,952648,2,r,2,r,2,r,3,bu,10,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,952648,958018,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,958018,958019,2,r,2,r,2,r,3,bu,11,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,958019,967096,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,967096,967097,2,r,2,r,2,r,3,bu,12,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,967097,967098,2,r,2,r,2,r,3,bu,13,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,967098,985184,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,985184,985185,2,r,2,r,2,r,3,bu,14,bu,th,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,985185,989502,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,989502,989503,2,r,2,r,2,r,3,bu,15,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,989503,990692,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,990692,990693,2,r,2,r,2,r,3,bu,16,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,990693,995928,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,995928,995929,2,r,2,r,2,r,3,bu,17,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,995929,996642,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,996642,996643,2,r,2,r,2,r,3,bu,18,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,996643,999022,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,999022,999023,2,r,2,r,2,r,3,bu,19,bu,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,999023,999024,2,r,2,r,2,r,3,bu,20,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,999024,1004836,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1004836,1004837,2,r,2,r,2,r,3,bu,21,bu,o,,,,y,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1004837,1004838,2,r,2,r,2,r,3,bu,22,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1004838,1015206,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1015206,1015207,2,r,2,r,2,r,3,bu,23,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1015207,1017212,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1017212,1017213,2,r,2,r,2,r,3,bu,24,bu,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1017213,1025339,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1025339,1025340,2,r,2,r,2,r,3,bu,25,bu,s,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1025340,1027514,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1027514,1027515,2,r,2,r,2,r,3,bu,26,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1027515,1029215,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1029215,1029216,2,r,2,r,2,r,3,bu,27,bu,d,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1029216,1030268,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1030268,1030269,2,r,2,r,2,r,3,bu,28,bu,p,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1030269,1030270,2,r,2,r,2,r,3,bu,29,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1030270,1037884,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1037884,1037885,2,r,2,r,2,r,3,bu,30,bu,c,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1037885,1041624,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1041624,1041625,2,r,2,r,2,r,3,bu,31,bu,h,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1041625,1043494,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1043494,1043495,2,r,2,r,2,r,3,bu,32,bu,th,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1043495,1045670,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1045670,1045671,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,1,g,f,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1045671,1049342,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1049342,1049343,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,2,g,o,,,,y,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1049343,1049717,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1049717,1049718,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,3,g,h,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1049718,1052844,2,r,2,r,2,r,3,bu,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1052844,1052845,2,r,2,r,2,r,3,bu,33,bu,d,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1052845,1054511,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1054511,1054512,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,4,g,th,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1054512,1057434,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1057434,1057435,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,5,g,p,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1057435,1057436,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,6,g,s,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1057436,1060800,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1060800,1060801,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,7,g,o,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1060801,1061276,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1061276,1061277,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,8,g,d,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1061277,1061278,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,9,g,h,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1061278,1065288,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1065288,1065289,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,10,g,d,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1065289,1067566,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1067566,1067567,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,11,g,p,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1067567,1068178,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1068178,1068179,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,12,g,s,,y,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1068179,1070932,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1070932,1070933,2,r,2,r,2,r,,,,,,,,,,,,,,,1,g,13,g,pu,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1070933,1074128,2,r,2,r,2,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_07,29,07,f,13,01/19/22,02/24/23,m,h,11.13,11.14,76.1,77.2,34.4,34.4,34.2,34.4,c,1074128,1074129,2,r,2,r,2,r,4,bu,34,bu,p,,,,,,,,,,,,,,,,,,,,,,,
